"сумма док.,без НДС",% оплаты,"сумма оплачено,без НДС","сумма оплачено,с НДС ",дата докум.,Дата закр. Аванса,Дата постановки на оплату (аванс),"сумма док.,без НДС2","сумма док.,с НДС",дата докум.3,"сумма к оплате с учетом аванса,без НДС","сумма к оплате с учетом аванса,с НДС ",Дата постановки на оплату (оконч. платеж.),Контрагент
9724363.05732484,50.0,4862181.52866242,5834617.834394904,2019-06-14,2019-08-31 00:00:00,2019-07-10 00:00:00,10244668.19745223,12293601.83694267,2019-07-31 00:00:00,5382486.668789809,6458984.002547771,2019-08-21 00:00:00,2
21121455.49044586,100.0,21121455.49044586,25345746.58853503,2019-06-18,2019-07-31 00:00:00,2019-07-10 00:00:00,55727312.10191083,66872774.52229299,2019-07-31 00:00:00,13484401.12101911,16181281.34522293,,4
21121455.49044586,100.0,21121455.49044586,25345746.58853503,2019-06-18,2019-07-31 00:00:00,2019-07-17 00:00:00,57166206.95541401,68599448.3464968,2019-08-15 00:00:00,14923295.97452229,17907955.16942675,2019-08-21 00:00:00,4
849679.0636942674,100.0,849679.0636942674,1019614.876433121,2019-07-01,2019-07-31 00:00:00,2019-07-10 00:00:00,0.0,0.0,,-849679.0636942674,-1019614.876433121,,5
1877415.433121019,100.0,1877415.433121019,2252898.519745223,2019-08-17,2019-09-30 00:00:00,2019-08-28 00:00:00,2209343.968152866,2651212.771783439,2019-08-31 00:00:00,331928.5350318472,398314.2520382162,2019-09-25 00:00:00,3
1924017.216560509,50.0,962008.6082802548,1154410.33,2019-07-25,2019-09-30 00:00:00,2019-08-14 00:00:00,2289521.643312102,2747425.971974522,2019-08-31 00:00:00,1327513.035031847,1593015.641974522,2019-09-25 00:00:00,1
38996868.78980891,50.0,19498434.39490446,23398121.27388535,2019-07-22,2019-09-30 00:00:00,2019-08-14 00:00:00,37234385.8343949,44681263.00127388,2019-08-31 00:00:00,17735951.43949044,21283141.72738853,2019-09-18 00:00:00,2
9274681.52866242,50.0,4637340.76433121,5564808.917197452,2019-07-22,2019-09-30 00:00:00,2019-08-14 00:00:00,10237073.07643312,12284487.69171974,2019-08-31 00:00:00,5599732.31210191,6719678.774522292,2019-09-18 00:00:00,2
21756885.0955414,100.0,21756885.0955414,26108262.11464968,2019-07-18,2019-08-31 00:00:00,2019-08-07 00:00:00,55270359.23566879,66324431.08280254,2019-08-31 00:00:00,11756589.04458598,14107906.85350318,,4
21756885.0955414,100.0,21756885.0955414,26108262.11464968,2019-07-18,2019-08-31 00:00:00,2019-08-14 00:00:00,60211003.57961784,72253204.2955414,2019-09-16 00:00:00,16697233.38853503,20036680.06624204,2019-09-25 00:00:00,4
849679.0636942674,100.0,849679.0636942674,1019614.876433121,2019-08-01,2019-08-31 00:00:00,2019-08-14 00:00:00,849679.0636942674,1019614.876433121,2019-08-31 00:00:00,0.0,0.0,,5
1707537.152866242,100.0,1707537.152866242,2049044.58343949,2019-09-17,2019-10-31 00:00:00,2019-09-25 00:00:00,1816192.713375796,2179431.256050955,2019-09-30 00:00:00,108655.5605095541,130386.6726114647,2019-10-23 00:00:00,3
1829654.292993631,50.0,914827.1464968153,1097792.58,2019-08-21,2019-10-31 00:00:00,2019-09-11 00:00:00,1658530.592356688,1990236.710828025,2019-09-30 00:00:00,743703.4458598724,892444.130828025,2019-10-23 00:00:00,1
38902290.44585987,50.0,19451145.22292994,23341374.26751592,2019-08-12,2019-10-31 00:00:00,2019-09-11 00:00:00,38255077.33121019,45906092.79745223,2019-09-30 00:00:00,18803932.10828025,22564718.5299363,2019-10-16 00:00:00,2
9499522.29299363,50.0,4749761.146496815,5699713.375796177,2019-08-12,2019-10-31 00:00:00,2019-09-11 00:00:00,10106762.11464968,12128114.53757962,2019-09-30 00:00:00,5357000.968152867,6428401.161783439,2019-10-16 00:00:00,2
24342764.33121019,100.0,24342764.33121019,29211317.19745222,2019-08-21,2019-09-30 00:00:00,2019-09-11 00:00:00,61141299.36305732,73369559.23566878,2019-09-30 00:00:00,12455770.70063695,14946924.84076433,,4
24342764.33121019,100.0,24342764.33121019,29211317.19745222,2019-08-21,2019-09-30 00:00:00,2019-09-18 00:00:00,59973091.00636942,71967709.2076433,2019-10-15 00:00:00,11287562.34394904,13545074.81273885,2019-10-23 00:00:00,4
849679.0636942674,100.0,849679.0636942674,1019614.876433121,2019-09-02,2019-09-30 00:00:00,2019-09-11 00:00:00,0.0,0.0,,-849679.0636942674,-1019614.876433121,,5
1520700.636942675,100.0,1520700.636942675,1824840.76433121,2019-10-10,2019-11-30 00:00:00,2019-10-23 00:00:00,1792853.152866242,2151423.79343949,2019-10-31 00:00:00,272152.5159235669,326583.0291082801,2019-11-27 00:00:00,3
2621839.114649681,50.0,1310919.557324841,1573103.47,2019-09-27,2019-11-30 00:00:00,2019-10-09 00:00:00,1764643.261146497,2117571.913375796,2019-10-31 00:00:00,453723.7038216561,544468.4433757958,2019-11-20 00:00:00,1
41385536.94267516,50.0,20692768.47133758,24831322.16560509,2019-09-18,2019-11-30 00:00:00,2019-10-09 00:00:00,42277897.66878981,50733477.20254777,2019-10-31 00:00:00,21585129.19745223,25902155.03694268,2019-11-20 00:00:00,2
9780573.248407643,50.0,4890286.624203822,5868343.949044586,2019-09-18,2019-11-30 00:00:00,2019-10-09 00:00:00,11062851.36942675,13275421.6433121,2019-10-31 00:00:00,6172564.745222928,7407077.694267512,2019-11-20 00:00:00,2
25588664.25477707,100.0,25588664.25477707,30706397.10573248,2019-09-18,2019-10-31 00:00:00,2019-10-09 00:00:00,65533910.82802548,78640692.99363057,2019-10-31 00:00:00,14356582.31847133,17227898.78216561,,4
25588664.25477707,100.0,25588664.25477707,30706397.10573248,2019-09-18,2019-10-31 00:00:00,2019-10-16 00:00:00,66957645.34394904,80349174.41273884,2019-11-18 00:00:00,15780316.83439491,18936380.19127388,2019-11-27 00:00:00,4
849679.0636942674,100.0,849679.0636942674,1019614.876433121,2019-10-01,2019-10-31 00:00:00,2019-10-09 00:00:00,0.0,0.0,,-849679.0636942674,-1019614.876433121,,5
1500000.0,100.0,1500000.0,1800000.0,2019-11-17,2019-12-31 00:00:00,2019-11-27 00:00:00,2303212.866242038,2763855.439490445,2019-11-30 00:00:00,803212.8662420381,963855.4394904454,2019-12-25 00:00:00,3
1935665.044585987,50.0,967832.5222929936,1161399.03,2019-10-25,2019-12-31 00:00:00,2019-11-13 00:00:00,1775934.732484076,2131121.678980891,2019-11-30 00:00:00,808102.2101910826,969722.6489808911,2019-12-25 00:00:00,1
39851506.36942675,50.0,19925753.18471337,23910903.82165605,2019-10-21,2019-12-31 00:00:00,2019-11-13 00:00:00,43104030.9044586,51724837.09535031,2019-11-30 00:00:00,23178277.71974522,27813933.27369426,2019-12-25 00:00:00,2
10117834.39490446,50.0,5058917.197452229,6070700.636942675,2019-10-21,2019-12-31 00:00:00,2019-11-13 00:00:00,9751496.84076433,11701796.2089172,2019-11-30 00:00:00,4692579.643312101,5631095.571974522,2019-12-25 00:00:00,2
24694247.54140127,100.0,24694247.54140127,29633097.04968153,2019-10-24,2019-11-30 00:00:00,2019-11-13 00:00:00,65326624.20382165,78391949.04458597,2019-11-30 00:00:00,15938129.1210191,19125754.94522291,,4
24694247.54140127,100.0,24694247.54140127,29633097.04968153,2019-10-24,2019-11-30 00:00:00,2019-11-20 00:00:00,63695755.53503184,76434906.64203821,2019-12-16 00:00:00,14307260.45222929,17168712.54267515,2019-12-25 00:00:00,4
849679.0636942674,100.0,849679.0636942674,1019614.876433121,2019-11-01,2019-11-30 00:00:00,2019-11-13 00:00:00,0.0,0.0,,-849679.0636942674,-1019614.876433121,,5
1500000.0,100.0,1500000.0,1800000.0,2019-12-17,2020-01-31 00:00:00,2019-12-18 00:00:00,0.0,0.0,,-1500000.0,-1800000.0,,3
1957050.942675159,50.0,978525.4713375797,1174230.57,2019-11-26,2020-01-31 00:00:00,2019-12-11 00:00:00,1785820.98089172,2142985.177070064,2019-12-31 00:00:00,807295.50955414,968754.6070700635,2020-01-22 00:00:00,1
41675241.40127388,50.0,20837620.70063694,25005144.84076433,2019-11-20,2020-01-31 00:00:00,2019-12-11 00:00:00,42085382.42675159,50502458.92210191,2019-12-31 00:00:00,21247761.72611465,25497314.08133758,2020-01-22 00:00:00,2
10342675.15923567,50.0,5171337.579617835,6205605.095541402,2019-11-20,2020-01-31 00:00:00,2019-12-11 00:00:00,9173097.350318471,11007716.82038216,2019-12-31 00:00:00,4001759.770700636,4802111.724840763,2020-01-22 00:00:00,2
25477945.47770701,100.0,25477945.47770701,30573534.57324841,2019-11-19,2019-12-31 00:00:00,2019-12-11 00:00:00,62689700.9044586,75227641.08535032,2019-12-31 00:00:00,11733809.94904459,14080571.93885351,,4
25477945.47770701,100.0,25477945.47770701,30573534.57324841,2019-11-19,2019-12-31 00:00:00,2019-12-18 00:00:00,65356246.1656051,78427495.39872612,2020-01-15 00:00:00,14400355.21019109,17280426.25222931,2020-01-29 00:00:00,4
1585456.477707006,100.0,1585456.477707006,1902547.773248408,2020-01-17,2020-02-28 00:00:00,2020-01-29 00:00:00,1511647.140127388,1813976.568152866,2020-01-31 00:00:00,-73809.33757961798,-88571.19509554167,переплата!!,3
1568476.675159235,50.0,784238.3375796177,941086.01,2019-12-27,2020-02-28 00:00:00,2020-01-15 00:00:00,1642837.49044586,1971404.988535032,2020-01-31 00:00:00,858599.152866242,1030318.978535032,2020-02-26 00:00:00,1
39635863.69426751,50.0,19817931.84713376,23781518.21656051,2019-12-24,2020-02-28 00:00:00,2020-01-15 00:00:00,41000858.56687898,49201030.27025478,2020-01-31 00:00:00,21182926.71974523,25419512.05369427,2020-02-19 00:00:00,2
10455095.54140127,50.0,5227547.770700636,6273057.324840764,2019-12-24,2020-02-28 00:00:00,2020-01-15 00:00:00,9259608.203821655,11111529.84458599,2020-01-31 00:00:00,4032060.433121019,4838472.519745223,2020-02-19 00:00:00,2
23948167.89808917,100.0,23948167.89808917,28737801.477707,2019-12-20,2020-01-31 00:00:00,2020-01-15 00:00:00,63244726.11464968,75893671.33757961,2020-01-31 00:00:00,15348390.31847133,18418068.38216561,,4
23948167.89808917,100.0,23948167.89808917,28737801.477707,2019-12-20,2020-01-31 00:00:00,2020-01-22 00:00:00,64792658.00636942,77751189.6076433,2020-02-17 00:00:00,16896322.21019108,20275586.65222931,2020-02-26 00:00:00,4
1182059.445859873,100.0,1182059.445859873,1418471.335031847,2020-02-17,2020-03-31 00:00:00,2020-02-26 00:00:00,1378501.968152866,1654202.361783439,2020-02-29 00:00:00,196442.5222929935,147159.8316560504,2020-03-25 00:00:00,3
1516832.847133758,50.0,758416.4235668789,910099.71,2020-01-28,2020-03-31 00:00:00,2020-02-12 00:00:00,1660447.52866242,1992537.034394904,2020-02-29 00:00:00,902031.1050955415,1082437.324394904,2020-03-25 00:00:00,1
38442257.96178344,50.0,19221128.98089172,23065354.77707006,2020-01-24,2020-03-31 00:00:00,2020-02-12 00:00:00,40064013.8343949,48076816.61127388,2020-02-29 00:00:00,20842884.85350318,25011461.83420381,2020-03-25 00:00:00,2
10174044.58598726,50.0,5087022.29299363,6104426.751592356,2020-01-24,2020-03-31 00:00:00,2020-02-12 00:00:00,9469551.01910828,11363461.22292994,2020-02-29 00:00:00,4382528.72611465,5259034.47133758,2020-03-25 00:00:00,2
24217780.51592356,100.0,24217780.51592356,29061336.61910827,2020-01-27,2020-02-29 00:00:00,2020-02-12 00:00:00,63014044.58598725,75616853.5031847,2020-02-29 00:00:00,14578483.55414013,17494180.26496816,,4
24217780.51592356,100.0,24217780.51592356,29061336.61910827,2020-01-27,2020-02-29 00:00:00,2020-02-19 00:00:00,61557619.0,73869142.8,2020-03-16 00:00:00,13122057.96815288,15746469.57178345,2020-03-25 00:00:00,4
892304.9936305733,100.0,892304.9936305734,1070765.992356688,2020-02-03,2020-02-29 00:00:00,2020-02-12 00:00:00,0.0,0.0,,-892304.9936305734,-1070765.992356688,,5
1040339.700636943,100.0,1040339.700636943,1248407.640764331,2020-03-17,2020-04-30 00:00:00,2020-03-25 00:00:00,1271608.095541401,1525929.714649681,2020-03-31 00:00:00,231268.3949044587,277522.0638853502,2020-04-29 00:00:00,3
1624859.299363057,50.0,812429.6496815287,974915.58,2020-02-26,2020-04-30 00:00:00,2020-03-11 00:00:00,1488340.866242038,1786009.039490446,2020-03-31 00:00:00,675911.2165605096,811093.459490446,2020-04-29 00:00:00,1
40575705.73248407,50.0,20287852.86624204,24345423.43949044,2020-02-20,2020-04-30 00:00:00,2020-03-11 00:00:00,39988147.24203821,47985776.69044586,2020-03-31 00:00:00,19700294.37579618,23640353.25095541,2020-04-22 00:00:00,2
11185828.02547771,50.0,5592914.012738854,6711496.815286624,2020-02-20,2020-04-30 00:00:00,2020-03-11 00:00:00,11008308.37579618,13209970.05095541,2020-03-31 00:00:00,5415394.363057323,6498473.235668787,2020-04-22 00:00:00,2
26287779.02547771,100.0,26287779.02547771,31545334.83057325,2020-02-20,2020-03-31 00:00:00,2020-03-11 00:00:00,62610710.82802548,75132852.99363057,2020-03-31 00:00:00,10035152.77707006,12042183.33248408,,4
26287779.02547771,100.0,26287779.02547771,31545334.83057325,2020-02-20,2020-03-31 00:00:00,2020-03-18 00:00:00,63357994.35031847,76029593.22038215,2020-04-15 00:00:00,10782436.29936305,12938923.56923566,2020-04-22 00:00:00,4
949044.5859872611,100.0,949044.5859872613,1138853.503184713,2020-04-10,2020-05-31 00:00:00,2020-04-29 00:00:00,0.0,0.0,,-949044.5859872613,-1138853.503184713,,3
1570197.350318471,50.0,785098.6751592356,942118.41,2020-03-26,2020-05-31 00:00:00,2020-04-15 00:00:00,1453834.477707006,1744601.373248407,2020-04-30 00:00:00,668735.8025477707,802482.9632484074,2020-05-20 00:00:00,1
39832234.39490446,50.0,19916117.19745223,23899340.63694267,2020-03-23,2020-05-31 00:00:00,2020-04-15 00:00:00,40457195.91082802,48548635.08299363,2020-04-30 00:00:00,20541078.7133758,24649294.44605095,2020-05-20 00:00:00,2
10904777.07006369,50.0,5452388.535031847,6542866.242038216,2020-03-23,2020-05-31 00:00:00,2020-04-15 00:00:00,10744936.64968153,12893923.97961783,2020-04-30 00:00:00,5292548.11464968,6351057.737579617,2020-05-20 00:00:00,2
25278464.64968153,100.0,25278464.64968153,30334157.57961783,2020-03-18,2020-04-30 00:00:00,2020-04-08 00:00:00,63524117.19745222,76228940.63694267,2020-04-30 00:00:00,12967187.89808917,15560625.47770701,,4
25278464.64968153,100.0,25278464.64968153,30334157.57961783,2020-03-18,2020-04-30 00:00:00,2020-04-15 00:00:00,59977126.89171974,71972552.27006368,2020-05-15 00:00:00,9420197.592356693,11304237.11082802,2020-05-27 00:00:00,4
0.0,100.0,0.0,0.0,2020-04-10,2020-05-31 00:00:00,,0.0,0.0,,0.0,0.0,,3
1502951.146496815,50.0,751475.5732484076,901770.69,2020-04-24,2020-06-30 00:00:00,2020-05-13 00:00:00,1575942.426751592,1891130.91210191,2020-05-31 00:00:00,824466.8535031846,989360.2221019105,2020-06-24 00:00:00,1
39858091.71974522,50.0,19929045.85987261,23914855.03184713,2020-04-15,2020-06-30 00:00:00,2020-05-13 00:00:00,40821361.08917197,48985633.30700636,2020-05-31 00:00:00,20892315.22929936,25070778.28515923,2020-06-17 00:00:00,2
9555732.484076433,50.0,4777866.242038216,5733439.49044586,2020-04-15,2020-06-30 00:00:00,2020-05-13 00:00:00,10456613.21656051,12547935.85987261,2020-05-31 00:00:00,5678746.974522293,6814496.369426752,2020-06-17 00:00:00,2
24626611.56687898,100.0,24626611.56687898,29551933.88025477,2020-04-22,2020-05-31 00:00:00,2020-05-13 00:00:00,59401528.66242038,71281834.39490445,2020-05-31 00:00:00,10148305.52866242,12177966.6343949,,4
24626611.56687898,100.0,24626611.56687898,29551933.88025477,2020-04-22,2020-05-31 00:00:00,2020-05-20 00:00:00,58097713.13375796,69717255.76050955,2020-06-15 00:00:00,8844490.000000007,10613388.0,2020-06-24 00:00:00,4
1458598.72611465,100.0,1458598.72611465,1750318.471337579,2020-06-17,2020-07-31 00:00:00,2020-06-17 00:00:00,2475100.184713376,2970120.221656051,2020-06-30 00:00:00,1016501.458598726,1219801.750318472,2020-07-29 00:00:00,3
1597458.605095541,50.0,798729.3025477706,958475.15,2020-05-25,2020-07-31 00:00:00,2020-06-10 00:00:00,1784325.910828026,2141191.092993631,2020-06-30 00:00:00,985596.608280255,1182715.942993631,2020-07-22 00:00:00,1
38546423.56687898,50.0,19273211.78343949,23127854.14012739,2020-05-21,2020-07-31 00:00:00,2020-06-10 00:00:00,37544816.35031847,45053779.63038216,2020-06-30 00:00:00,18271604.56687898,21925925.49025477,2020-07-22 00:00:00,2
9555732.484076433,50.0,4777866.242038216,5733439.49044586,2020-05-21,2020-07-31 00:00:00,2020-06-10 00:00:00,9122261.974522293,10946714.36942675,2020-06-30 00:00:00,4344395.732484076,5213274.878980892,2020-07-22 00:00:00,2
22544171.46496815,100.0,22544171.46496815,27053005.75796178,2020-05-20,2020-06-30 00:00:00,2020-06-10 00:00:00,53180132.48407643,63816158.98089172,2020-06-30 00:00:00,8091789.554140128,9710147.464968156,,4
22544171.46496815,100.0,22544171.46496815,27053005.75796178,2020-05-20,2020-06-30 00:00:00,2020-06-17 00:00:00,55584368.9299363,66701242.71592356,2020-07-15 00:00:00,10496026.0,12595231.2,2020-07-22 00:00:00,4
1409235.668789809,100.0,1409235.668789809,1691082.802547771,,,,2518952.668789809,3022743.192547771,2020-07-31 00:00:00,1109717.0,1331660.39,2020-08-26 00:00:00,3
1923834.573248407,50.0,961917.2866242038,1154300.73,2020-06-26,2020-08-31 00:00:00,2020-07-15 00:00:00,1710806.050955414,2052967.261146497,2020-07-31 00:00:00,748888.76433121,898666.5311464965,2020-08-26 00:00:00,1
39228141.40127388,50.0,19614070.70063694,23536884.84076433,2020-06-11,2020-08-31 00:00:00,2020-07-15 00:00:00,38201262.73248408,45841515.2789809,2020-07-31 00:00:00,18587192.03184714,22304630.43821657,2020-08-19 00:00:00,2
9403057.324840764,50.0,4701528.662420382,5641834.394904458,2020-06-11,2020-08-31 00:00:00,2020-07-15 00:00:00,9337117.681528661,11204541.21783439,2020-07-31 00:00:00,4635589.01910828,5562706.822929935,2020-08-19 00:00:00,2
21991991.57961784,100.0,21991991.57961784,26390389.8955414,2020-06-19,2020-07-31 00:00:00,2020-07-08 00:00:00,62164176.11464968,74597011.33757961,2020-07-31 00:00:00,18180192.955414,21816231.5464968,,4
21991991.57961784,100.0,21991991.57961784,26390389.8955414,2020-06-19,2020-07-31 00:00:00,2020-07-15 00:00:00,61873775.24203821,74248530.29044585,2020-08-17 00:00:00,17889792.08280254,21467750.49936305,2020-08-26 00:00:00,4
1703821.656050955,100.0,1703821.656050955,2044585.987261146,,,2020-08-19 00:00:00,2656892.566878981,3188271.090254777,2020-08-31 00:00:00,953070.9108280255,1143685.10299363,2020-09-30 00:00:00,3
2091105.76433121,50.0,1045552.882165605,1254663.46,2020-07-24,2020-09-30 00:00:00,2020-08-12 00:00:00,1544790.656050955,1853748.787261146,2020-08-31 00:00:00,499237.7738853504,599085.3272611464,2020-09-23 00:00:00,1
38879947.77070063,50.0,19439973.88535032,23327968.66242038,2020-07-16,2020-09-30 00:00:00,2020-08-12 00:00:00,37021155.6178344,44425386.75140128,2020-08-31 00:00:00,17581181.73248408,21097418.08898089,2020-09-16 00:00:00,2
9234140.127388535,50.0,4617070.063694268,5540484.076433121,2020-07-16,2020-09-30 00:00:00,2020-08-12 00:00:00,10509730.73248408,12611676.87898089,2020-08-31 00:00:00,5892660.668789809,7071192.802547771,2020-09-16 00:00:00,2
23184366.80254777,100.0,23184366.80254777,27821240.16305732,2020-07-23,2020-08-31 00:00:00,2020-08-12 00:00:00,61657545.22292993,73989054.26751591,2020-08-31 00:00:00,15288811.61783439,18346573.94140126,,4
23184366.80254777,100.0,23184366.80254777,27821240.16305732,2020-07-23,2020-08-31 00:00:00,2020-08-19 00:00:00,59904180.80254777,71885016.96305732,2020-09-15 00:00:00,13535447.19745223,16242536.62694267,2020-09-23 00:00:00,4
1422505.305732484,100.0,1422505.305732484,1707006.366878981,2020-09-17,2020-10-31 00:00:00,2020-09-23 00:00:00,1644430.197452229,1973316.246942675,2020-09-30 00:00:00,221924.8917197452,266309.8800636942,2020-10-28 00:00:00,3
1744564.770700637,50.0,872282.3853503183,1046738.86,2020-08-26,2020-10-31 00:00:00,2020-09-09 00:00:00,1976771.668789809,2372126.002547771,2020-09-30 00:00:00,1104489.28343949,1325387.142547771,2020-10-21 00:00:00,1
38797228.66242038,50.0,19398614.33121019,23278337.19745222,2020-08-13,2020-10-31 00:00:00,2020-09-09 00:00:00,33093735.14649681,39712482.16579618,2020-09-30 00:00:00,13695120.81528663,16434144.96834395,2020-10-21 00:00:00,2
10416560.50955414,50.0,5208280.25477707,6249936.305732484,2020-08-13,2020-10-31 00:00:00,2020-09-09 00:00:00,9612923.426751591,11535508.11210191,2020-09-30 00:00:00,4404643.171974521,5285571.806369425,2020-10-21 00:00:00,2
25609667.88535032,100.0,25609667.88535032,30731601.46242038,2020-08-21,2020-09-30 00:00:00,2020-09-09 00:00:00,54308764.64968152,65170517.57961783,2020-09-30 00:00:00,3089428.87898089,3707314.654777076,,4
25609667.88535032,100.0,25609667.88535032,30731601.46242038,2020-08-21,2020-09-30 00:00:00,2020-09-16 00:00:00,60095004.63057324,72114005.55668789,,8875668.85987261,10650802.62184714,2020-10-21 00:00:00,4
1561040.337579618,100.0,1561040.337579618,1873248.405095541,2020-10-17,2020-11-30 00:00:00,2020-10-28 00:00:00,3422857.140127388,4107428.568152866,2020-10-31 00:00:00,1861816.802547771,2234180.153057325,2020-11-25 00:00:00,3
1583443.598726115,50.0,791721.7993630574,950066.16,2020-09-25,2020-11-30 00:00:00,2020-10-14 00:00:00,1977132.503184713,2372559.003821656,2020-10-31 00:00:00,1185410.703821656,1422492.843821655,2020-11-25 00:00:00,1
40281619.74522293,50.0,20140809.87261146,24168971.84713376,2020-09-17,2020-11-30 00:00:00,2020-10-14 00:00:00,36584784.81528662,43901741.77834395,2020-10-31 00:00:00,16443974.94267516,19732769.93121019,2020-11-18 00:00:00,2
10754394.9044586,50.0,5377197.4522293,6452636.942675159,2020-09-17,2020-11-30 00:00:00,2020-10-14 00:00:00,9862959.171974523,11835551.00636943,2020-10-31 00:00:00,4485761.719745223,5382914.063694268,2020-11-18 00:00:00,2
25057387.7388535,100.0,25057387.7388535,30068865.2866242,2020-09-22,2020-10-31 00:00:00,2020-10-07 00:00:00,63880662.42038216,76656794.9044586,2020-10-31 00:00:00,13765886.94267515,16519064.33121018,,4
25057387.7388535,100.0,25057387.7388535,30068865.2866242,2020-09-22,2020-10-31 00:00:00,2020-10-14 00:00:00,61512090.05095541,73814508.06114648,2020-11-16 00:00:00,11397314.5732484,13676777.48789807,2020-11-25 00:00:00,4
1190552.01910828,100.0,1190552.01910828,1428662.422929936,,,2020-11-18 00:00:00,4429178.394904459,5315014.063885351,2020-11-30 00:00:00,3238626.375796179,3886351.650955414,2020-12-30 00:00:00,3
2014174.522292993,50.0,1007087.261146497,1208504.71,2020-10-23,2020-12-31 00:00:00,2020-11-11 00:00:00,1684232.01910828,2021078.422929936,2020-11-30 00:00:00,677144.7579617836,812573.7129299364,2020-12-23 00:00:00,1
38908098.08917198,50.0,19454049.04458599,23344858.85350319,2020-10-21,2020-12-31 00:00:00,2020-11-11 00:00:00,35435196.11464968,42522235.33757961,2020-11-30 00:00:00,15981147.07006369,19177376.48407642,2020-12-16 00:00:00,2
10810700.63694268,50.0,5405350.318471338,6486420.382165605,2020-10-21,2020-12-31 00:00:00,2020-11-11 00:00:00,10613073.14649682,12735687.77579618,2020-11-30 00:00:00,5207722.828025478,6249267.393630574,2020-12-16 00:00:00,2
27109736.3566879,100.0,27109736.3566879,32531683.62802547,2020-10-21,2020-11-30 00:00:00,2020-11-11 00:00:00,59620852.5477707,71545023.05732484,2020-11-30 00:00:00,5401379.834394909,6481655.801273897,,4
27109736.3566879,100.0,27109736.3566879,32531683.62802547,2020-10-21,2020-11-30 00:00:00,2020-11-18 00:00:00,63901612.21019108,76681934.6522293,2020-12-15 00:00:00,9682139.496815287,11618567.38617835,2020-12-23 00:00:00,4
1190552.01910828,100.0,1190552.01910828,1428662.422929936,2020-12-17,2021-01-31 00:00:00,2020-12-23 00:00:00,5107762.216560509,6129314.669872611,,3917210.197452229,4700652.256942675,2021-01-27 00:00:00,3
1865589.74522293,50.0,932794.8726114649,1119353.85,2020-11-26,2021-01-31 00:00:00,2020-12-09 00:00:00,2048687.751592357,2458425.301910828,2020-12-31 00:00:00,1115892.878980892,1339071.451910828,2021-01-20 00:00:00,1
41040817.19745222,50.0,20520408.59872611,24624490.31847133,2020-11-23,2021-01-31 00:00:00,2020-12-09 00:00:00,41239729.6433121,49487675.57197452,2020-12-31 00:00:00,20719321.04458598,24863185.25350318,2021-01-20 00:00:00,2
11035923.56687898,50.0,5517961.78343949,6621554.140127388,2020-11-23,2021-01-31 00:00:00,2020-12-09 00:00:00,12257447.15286624,14708936.58343949,2020-12-31 00:00:00,6739485.369426752,8087382.443312102,2021-01-20 00:00:00,2
27667569.84713376,100.0,27667569.84713376,33201083.81656051,2020-11-20,2020-12-31 00:00:00,2020-12-09 00:00:00,74086298.26751593,88903557.9210191,2020-12-31 00:00:00,18751158.57324842,22501390.28789809,,4
27667569.84713376,100.0,27667569.84713376,33201083.81656051,2020-11-20,2020-12-31 00:00:00,2020-12-16 00:00:00,70452116.68152866,84542540.01783438,2021-01-15 00:00:00,15116976.98726115,18140372.39471337,2021-01-27 00:00:00,4
3100318.47133758,100.0,3100318.47133758,3720382.165605096,2021-01-14,2021-02-28 00:00:00,2021-01-20 00:00:00,5670634.757961784,6804761.71955414,2021-01-31 00:00:00,2570316.286624204,3084379.553949045,2021-02-24 00:00:00,3
1704303.044585987,50.0,852151.5222929935,1022581.83,2020-12-25,2021-02-28 00:00:00,2021-01-13 00:00:00,1784276.356687898,2141131.628025478,2021-01-31 00:00:00,932124.8343949046,1118549.798025478,2021-02-24 00:00:00,1
40848483.43949044,50.0,20424241.71974522,24509090.06369426,2020-12-24,2021-02-28 00:00:00,2021-01-13 00:00:00,43186418.49044586,51823702.18853503,2021-01-31 00:00:00,22762176.77070064,27314612.11484076,2021-02-17 00:00:00,2
10104458.59872611,50.0,5052229.299363057,6062675.159235668,2020-12-24,2021-02-28 00:00:00,2021-01-13 00:00:00,12088210.14012739,14505852.16815287,2021-01-31 00:00:00,7035980.840764332,8443177.008917198,2021-02-17 00:00:00,2
27852473.88535032,100.0,27852473.88535032,33422968.66242038,2020-12-22,2021-01-31 00:00:00,2021-01-13 00:00:00,73530443.3121019,88236531.97452228,2021-01-31 00:00:00,17825495.54140126,21390594.64968151,,4
27852473.88535032,100.0,27852473.88535032,33422968.66242038,2020-12-22,2021-01-31 00:00:00,2021-01-20 00:00:00,71572014.56687897,85886417.48025477,2021-02-15 00:00:00,15867066.79617834,19040480.155414,2021-02-24 00:00:00,4
3100318.47133758,100.0,3100318.47133758,3720382.165605096,2021-02-17,2021-03-31 00:00:00,2021-02-17 00:00:00,0.0,0.0,,-3100318.47133758,-3720382.165605096,,3
1792055.777070064,50.0,896027.8885350319,1075233.47,2021-01-29,2021-03-31 00:00:00,2021-02-10 00:00:00,0.0,0.0,,-896027.8885350319,-1075233.47,,1
35951372.61146497,50.0,17975686.30573248,21570823.56687898,2021-01-22,2021-03-31 00:00:00,2021-02-10 00:00:00,0.0,0.0,,-17975686.30573248,-21570823.56687898,,2
9346751.592356687,50.0,4673375.796178344,5608050.955414012,2021-01-22,2021-03-31 00:00:00,2021-02-10 00:00:00,0.0,0.0,,-4673375.796178344,-5608050.955414012,,2
